zip_code,lat,lon,vehicle_age,model_year,vehicles
93203,35.16591,-118.85877,14,2011,177.0
93204,55.67897,21.1531,14,2011,37.0
93210,55.95587,24.58461,14,2011,66.0
93212,55.68182,21.15114,14,2011,110.0
93215,55.68286,21.15238,14,2011,629.0
93219,55.68436,21.15873,14,2011,53.0
93221,55.68466,21.15388,14,2011,82.0
93223,55.68457,21.15843,14,2011,77.0
93230,36.33481,-119.64978,14,2011,1129.0
93241,55.6808,21.14865,14,2011,91.0
93245,55.67908,21.15123,14,2011,260.0
93247,55.67718,21.1479,14,2011,129.0
93250,55.67676,21.14789,14,2011,116.0
93256,55.6774,21.14956,14,2011,19.0
93257,55.67754,21.14975,14,2011,1249.0
93263,55.66585,21.15572,14,2011,198.0
93267,55.66094,21.16194,14,2011,16.0
93268,55.66014,21.16247,14,2011,73.0
93270,55.64937,21.15932,14,2011,12.0
93272,55.67496,21.16384,14,2011,11.0
93274,36.20422,-119.3415,14,2011,1177.0
93277,55.66934,21.14862,14,2011,641.0
93280,35.59692,-119.35463,14,2011,202.0
93286,36.42628,-119.10027,14,2011,21.0
93291,36.34642,-119.33229,14,2011,822.0
93292,36.33522,-119.25689,14,2011,511.0
93301,47.86465,17.75904,14,2011,111.0
93304,35.33839,-119.02051,14,2011,577.0
93305,35.38634,-118.98308,14,2011,323.0
93306,35.39251,-118.92045,14,2011,1015.0
93307,35.32213,-118.98254,14,2011,1361.0
93308,35.43426,-119.02201,14,2011,803.0
93309,35.33935,-119.06298,14,2011,717.0
93311,35.31958,-119.11453,14,2011,661.0
93312,35.39452,-119.12032,14,2011,741.0
93313,35.28755,-119.05666,14,2011,848.0
93314,35.38265,-119.16359,14,2011,409.0
93401,48.21463,18.61104,14,2011,317.0
93402,35.31582,-120.8347,14,2011,125.0
93420,35.1197,-120.56278,14,2011,350.0
93422,35.47865,-120.67166,14,2011,433.0
93428,35.56429,-121.08274,14,2011,30.0
93433,35.12021,-120.61828,14,2011,70.0
93436,34.65766,-120.45134,14,2011,718.0
93442,35.37936,-120.84815,14,2011,33.0
93444,35.03328,-120.50263,14,2011,252.0
93446,35.63679,-120.69933,14,2011,846.0
93454,34.95752,-120.405,14,2011,624.0
93455,34.88639,-120.42996,14,2011,658.0
93458,34.95601,-120.44174,14,2011,912.0
93465,35.54659,-120.70397,14,2011,13.0
93501,35.02948,-118.18675,14,2011,14.0
93505,48.35745,18.72485,14,2011,36.0
93514,37.37575,-118.44492,14,2011,103.0
93534,48.21007,18.44975,14,2011,279.0
93535,48.18414,18.38554,14,2011,1016.0
93536,48.14142,18.40144,14,2011,953.0
93543,34.52272,-117.95322,14,2011,25.0
93546,37.63797,-118.96955,14,2011,71.0
93550,34.56157,-118.09083,14,2011,1129.0
93551,48.13632,18.51414,14,2011,759.0
93552,48.10561,18.63401,14,2011,518.0
93555,48.1149,18.70587,14,2011,313.0
93560,34.86241,-118.21677,14,2011,116.0
93561,48.00511,18.65843,14,2011,335.0
93609,36.5333,-119.84099,14,2011,24.0
93610,37.10064,-120.2745,14,2011,96.0
93611,36.82171,-119.68104,14,2011,646.0
93612,36.81356,-119.71139,14,2011,273.0
93614,37.22147,-119.72427,14,2011,11.0
93618,36.53861,-119.39083,14,2011,345.0
93619,36.84638,-119.6571,14,2011,567.0
93620,37.01334,-120.62968,14,2011,42.0
93622,36.84136,-120.50637,14,2011,66.0
93625,36.62725,-119.67634,14,2011,34.0
93630,36.73285,-120.0741,14,2011,201.0
93631,36.5091,-119.54626,14,2011,89.0
93635,37.05787,-120.85644,14,2011,678.0
93636,36.9626,-119.88426,14,2011,77.0
93637,36.94623,-120.09415,14,2011,475.0
93638,36.98854,-120.04857,14,2011,663.0
93640,36.74722,-120.39633,14,2011,141.0
93646,36.6268,-119.31308,14,2011,62.0
93647,36.55374,-119.25963,14,2011,66.0
93648,36.61116,-119.53814,14,2011,137.0
93654,36.61332,-119.43349,14,2011,315.0
93656,36.43712,-119.88911,14,2011,11.0
93657,36.73885,-119.51809,14,2011,385.0
93662,36.57277,-119.61749,14,2011,355.0
93701,48.05299,18.65594,14,2011,14.0
93702,36.74013,-119.75506,14,2011,534.0
93703,36.76917,-119.76272,14,2011,302.0
93704,36.79726,-119.80144,14,2011,186.0
93705,36.78692,-119.82785,14,2011,345.0
93706,36.70188,-119.82334,14,2011,484.0
93710,36.82588,-119.76385,14,2011,210.0
93711,36.83099,-119.83318,14,2011,344.0
93720,36.86072,-119.75586,14,2011,549.0
93721,36.73433,-119.78503,14,2011,13.0
93722,36.80566,-119.87766,14,2011,1265.0
93723,36.79945,-119.92503,14,2011,44.0
93725,36.67955,-119.73938,14,2011,289.0
93726,36.79412,-119.7643,14,2011,377.0
93727,36.74938,-119.69802,14,2011,1330.0
93728,36.7581,-119.81108,14,2011,42.0
93730,36.89012,-119.75606,14,2011,29.0
93737,36.76826,-119.6521,14,2011,19.0
93901,36.66688,-121.65839,14,2011,235.0
93905,36.68351,-121.61366,14,2011,1145.0
93906,36.71039,-121.63803,14,2011,988.0
93907,36.76224,-121.66769,14,2011,250.0
93908,36.59007,-121.67389,14,2011,46.0
93912,36.71257,-121.6756,14,2011,11.0
93923,36.51349,-121.86687,14,2011,33.0
93926,36.51217,-121.43697,14,2011,26.0
93927,36.30844,-121.2755,14,2011,181.0
93930,36.19546,-121.11907,14,2011,138.0
93933,36.67645,-121.78888,14,2011,229.0
93940,36.58883,-121.8746,14,2011,291.0
93950,36.61741,-121.92313,14,2011,92.0
93955,36.61689,-121.83121,14,2011,361.0
93960,36.42896,-121.32242,14,2011,146.0
94002,47.98652,18.15969,14,2011,293.0
94005,37.68571,-122.40437,14,2011,11.0
94010,37.57408,-122.36151,14,2011,590.0
94014,37.69727,-122.45144,14,2011,516.0
94015,37.6816,-122.47881,14,2011,849.0
94019,37.45036,-122.42351,14,2011,87.0
94022,37.38282,-122.12145,14,2011,206.0
94024,37.3539,-122.08681,14,2011,317.0
94025,37.45163,-122.18239,14,2011,541.0
94027,37.52529,-122.29692,14,2011,11.0
94028,37.37236,-122.20862,14,2011,11.0
94030,37.6011,-122.40175,14,2011,204.0
94040,37.3891,-122.09534,14,2011,337.0
94041,47.98558,18.15865,14,2011,53.0
94043,37.40803,-122.08364,14,2011,304.0
94044,37.6171,-122.48744,14,2011,474.0
94061,47.9887,18.16678,14,2011,405.0
94062,47.98791,18.16124,14,2011,262.0
94063,47.99695,18.15845,14,2011,383.0
94065,37.53533,-122.24633,14,2011,35.0
94066,48.00551,18.1808,14,2011,565.0
94070,37.49917,-122.26751,14,2011,409.0
94080,48.00318,18.15609,14,2011,1073.0
94085,37.38876,-122.01546,14,2011,188.0
94086,37.37114,-122.02426,14,2011,607.0
94087,37.35154,-122.0361,14,2011,854.0
94089,37.4013,-122.00469,14,2011,191.0
94102,48.11435,18.17919,14,2011,17.0
94103,48.10641,18.23863,14,2011,93.0
94107,48.181,18.15404,14,2011,136.0
94109,48.12859,18.0282,14,2011,273.0
94110,48.09497,18.06154,14,2011,561.0
94112,55.68843,21.15892,14,2011,858.0
94114,55.68394,21.16276,14,2011,215.0
94115,55.68608,21.16288,14,2011,190.0
94116,55.68629,21.16158,14,2011,440.0
94117,55.68552,21.16396,14,2011,274.0
94118,55.68476,21.16399,14,2011,288.0
94121,47.94973,18.0228,14,2011,333.0
94122,47.98357,17.99583,14,2011,587.0
94123,47.99432,18.10653,14,2011,57.0
94124,55.68697,21.1653,14,2011,485.0
94127,55.68841,21.17264,14,2011,112.0
94131,47.99206,18.26756,14,2011,188.0
94132,48.00912,18.35161,14,2011,205.0
94133,48.01694,18.41504,14,2011,67.0
94134,47.98968,18.39906,14,2011,403.0
94301,47.7965,18.71062,14,2011,81.0
94303,47.78397,18.70168,14,2011,618.0
94306,37.41786,-122.12996,14,2011,287.0
94402,37.54853,-122.32656,14,2011,246.0
94403,37.53746,-122.30208,14,2011,503.0
94404,37.55287,-122.26933,14,2011,506.0
94501,47.76974,18.12006,14,2011,753.0
94502,37.73799,-122.24512,14,2011,119.0
94503,38.17894,-122.24308,14,2011,255.0
94505,47.76015,18.12112,14,2011,54.0
94506,37.80556,-121.9132,14,2011,280.0
94507,37.85564,-122.01426,14,2011,71.0
94509,37.99159,-121.80237,14,2011,940.0
94510,38.07075,-122.15765,14,2011,305.0
94513,37.92984,-121.71059,14,2011,961.0
94517,37.92823,-121.91665,14,2011,41.0
94518,37.95135,-122.02113,14,2011,296.0
94519,37.97858,-122.01343,14,2011,93.0
94520,37.97753,-122.03279,14,2011,419.0
94521,37.95628,-121.97643,14,2011,492.0
94523,47.75903,18.12486,14,2011,380.0
94526,37.81317,-121.9835,14,2011,446.0
94530,37.91852,-122.30331,14,2011,296.0
94531,37.96942,-121.77127,14,2011,537.0
94533,47.75723,18.12749,14,2011,1084.0
94534,38.24065,-122.1083,14,2011,550.0
94536,37.56202,-122.0002,14,2011,1013.0
94538,37.52458,-121.96935,14,2011,912.0
94539,37.51595,-121.92793,14,2011,1064.0
94541,37.67308,-122.08854,14,2011,979.0
94542,37.65699,-122.04013,14,2011,83.0
94544,37.63561,-122.06628,14,2011,1217.0
94545,37.63446,-122.10512,14,2011,434.0
94546,37.70312,-122.07894,14,2011,664.0
94547,38.00807,-122.26467,14,2011,309.0
94549,37.89564,-122.11411,14,2011,275.0
94550,47.76369,18.12536,14,2011,707.0
94551,37.70584,-121.76319,14,2011,531.0
94552,47.761,18.12579,14,2011,75.0
94553,37.99274,-122.11472,14,2011,692.0
94555,37.57223,-122.04897,14,2011,450.0
94556,37.84119,-122.12537,14,2011,93.0
94558,38.34774,-122.29813,14,2011,1074.0
94559,38.29223,-122.28747,14,2011,288.0
94560,37.53578,-122.03218,14,2011,734.0
94561,37.98956,-121.70753,14,2011,604.0
94563,37.88133,-122.17734,14,2011,225.0
94564,37.99571,-122.28845,14,2011,145.0
94565,38.01284,-121.90375,14,2011,1673.0
94566,37.66385,-121.8723,14,2011,652.0
94568,37.71417,-121.90312,14,2011,922.0
94571,38.16574,-121.7101,14,2011,12.0
94572,38.02856,-122.25699,14,2011,19.0
94574,38.52415,-122.41279,14,2011,11.0
94577,37.72051,-122.16005,14,2011,641.0
94578,37.70399,-122.12923,14,2011,392.0
94579,37.68797,-122.1537,14,2011,234.0
94580,37.67782,-122.13174,14,2011,326.0
94582,37.76744,-121.92193,14,2011,764.0
94583,37.75388,-121.95829,14,2011,499.0
94585,38.24511,-122.00421,14,2011,335.0
94587,37.59067,-122.04496,14,2011,1061.0
94588,37.6933,-121.8974,14,2011,404.0
94589,38.14288,-122.24675,14,2011,333.0
94590,38.10541,-122.24746,14,2011,384.0
94591,38.10559,-122.21,14,2011,863.0
94595,37.87448,-122.06995,14,2011,146.0
94596,37.89118,-122.04506,14,2011,162.0
94597,37.9196,-122.07068,14,2011,191.0
94598,37.91737,-122.02339,14,2011,278.0
94601,47.82095,18.03574,14,2011,588.0
94602,47.82006,17.98452,14,2011,270.0
94603,47.91558,17.99302,14,2011,332.0
94605,37.77813,-122.16932,14,2011,411.0
94606,37.82177,-122.25719,14,2011,322.0
94607,37.82957,-122.29095,14,2011,135.0
94608,37.85093,-122.28336,14,2011,202.0
94609,37.84808,-122.26951,14,2011,139.0
94610,37.82759,-122.24662,14,2011,339.0
94611,37.84696,-122.22114,14,2011,362.0
94612,47.77128,17.97257,14,2011,35.0
94618,37.85505,-122.24511,14,2011,93.0
94619,47.77009,17.77077,14,2011,226.0
94621,47.75973,17.8826,14,2011,290.0
94702,37.86571,-122.28607,14,2011,105.0
94703,47.88661,18.2045,14,2011,128.0
94704,37.86672,-122.26049,14,2011,33.0
94705,37.85743,-122.2479,14,2011,53.0
94706,37.89038,-122.29538,14,2011,131.0
94707,37.89377,-122.27695,14,2011,104.0
94708,37.89169,-122.25968,14,2011,74.0
94709,37.87909,-122.26735,14,2011,15.0
94710,37.86768,-122.29713,14,2011,16.0
94801,48.10929,18.33895,14,2011,358.0
94803,37.97005,-122.29197,14,2011,288.0
94804,37.92511,-122.33656,14,2011,540.0
94805,37.94137,-122.32462,14,2011,98.0
94806,37.9714,-122.33826,14,2011,868.0
94901,48.31728,18.08324,14,2011,567.0
94903,38.01293,-122.54498,14,2011,380.0
94904,48.32727,18.04524,14,2011,36.0
94920,31.57996,74.39851,14,2011,44.0
94925,37.92279,-122.51611,14,2011,23.0
94928,38.3464,-122.69526,14,2011,605.0
94930,37.98823,-122.59755,14,2011,29.0
94931,38.32706,-122.70441,14,2011,24.0
94939,37.93718,-122.53376,14,2011,12.0
94941,37.89957,-122.53992,14,2011,303.0
94945,38.11466,-122.56736,14,2011,137.0
94947,38.09737,-122.58743,14,2011,285.0
94949,38.06254,-122.5393,14,2011,157.0
94952,48.30949,18.08646,14,2011,416.0
94954,38.25244,-122.62099,14,2011,515.0
94960,37.98449,-122.57086,14,2011,79.0
94965,37.85818,-122.49903,14,2011,33.0
95003,36.97782,-121.89146,14,2011,286.0
95006,55.66738,21.19571,14,2011,37.0
95008,48.30061,18.08886,14,2011,675.0
95010,36.97611,-121.95502,14,2011,37.0
95012,36.76844,-121.75015,14,2011,47.0
95014,-9.15455,-78.50004,14,2011,950.0
95018,37.06246,-122.06397,14,2011,25.0
95019,36.93643,-121.77843,14,2011,12.0
95020,37.01892,-121.58048,14,2011,1055.0
95023,22.76895,121.1353,14,2011,933.0
95030,37.22285,-121.98091,14,2011,13.0
95032,37.23972,-121.95374,14,2011,294.0
95035,37.4345,-121.89426,14,2011,1369.0
95037,37.12913,-121.65102,14,2011,785.0
95050,48.31095,18.09395,14,2011,372.0
95051,22.75965,121.14401,14,2011,860.0
95054,22.75236,121.14401,14,2011,196.0
95060,22.7635,121.09199,14,2011,550.0
95062,22.76613,121.08022,14,2011,468.0
95065,37.01596,-121.98531,14,2011,36.0
95066,37.06211,-122.01544,14,2011,118.0
95070,37.27051,-122.0223,14,2011,540.0
95073,37.01232,-121.95041,14,2011,50.0
95076,36.94015,-121.77286,14,2011,1512.0
95110,37.33521,-121.897,14,2011,145.0
95111,37.28098,-121.82395,14,2011,995.0
95112,48.24062,18.1188,14,2011,752.0
95116,48.22487,18.05533,14,2011,701.0
95117,48.24464,18.02192,14,2011,329.0
95118,55.67435,21.19149,14,2011,388.0
95119,55.67277,21.19167,14,2011,34.0
95120,55.67298,21.18908,14,2011,611.0
95121,48.36825,17.89507,14,2011,607.0
95122,48.36428,17.94741,14,2011,990.0
95123,48.39545,17.93684,14,2011,1030.0
95124,48.41626,17.97309,14,2011,646.0
95125,48.44667,18.02554,14,2011,762.0
95126,48.42121,18.0223,14,2011,320.0
95127,55.67623,21.18776,14,2011,1083.0
95128,55.67589,21.18734,14,2011,366.0
95129,55.67538,21.18473,14,2011,648.0
95130,55.67256,21.18687,14,2011,73.0
95131,48.22613,17.93059,14,2011,414.0
95132,48.24429,17.91541,14,2011,719.0
95133,48.25488,17.86899,14,2011,341.0
95134,48.30761,17.8724,14,2011,155.0
95135,48.3073,17.93858,14,2011,267.0
95136,48.31322,17.99016,14,2011,692.0
95138,55.66851,21.18849,14,2011,195.0
95139,55.66816,21.18852,14,2011,12.0
95148,48.2776,17.9598,14,2011,763.0
95202,55.67016,21.19701,14,2011,43.0
95203,55.66783,21.19622,14,2011,28.0
95204,55.66878,21.19843,14,2011,204.0
95205,55.66822,21.19901,14,2011,491.0
95206,55.66898,21.19994,14,2011,988.0
95207,55.66743,21.19962,14,2011,469.0
95209,55.66684,21.19986,14,2011,492.0
95210,38.02513,-121.29826,14,2011,361.0
95212,55.66618,21.19774,14,2011,278.0
95215,55.66602,21.19661,14,2011,227.0
95219,55.66445,21.19675,14,2011,214.0
95220,55.66372,21.19577,14,2011,30.0
95223,55.66285,21.19862,14,2011,11.0
95236,55.66318,21.20291,14,2011,11.0
95240,55.66459,21.20173,14,2011,614.0
95242,55.66657,21.20205,14,2011,227.0
95252,55.67021,21.20009,14,2011,80.0
95258,38.15741,-121.30825,14,2011,12.0
95301,48.38181,18.39223,14,2011,528.0
95304,48.38505,18.38825,14,2011,28.0
95307,37.58453,-120.95074,14,2011,724.0
95315,37.42415,-120.77418,14,2011,84.0
95320,48.38553,18.39979,14,2011,54.0
95324,37.394,-120.87273,14,2011,19.0
95326,37.59242,-120.86079,14,2011,43.0
95330,48.38191,18.39856,14,2011,338.0
95334,37.37642,-120.73145,14,2011,167.0
95336,37.81332,-121.21616,14,2011,684.0
95337,37.7779,-121.22842,14,2011,666.0
95338,37.4762,-119.91815,14,2011,36.0
95340,37.30649,-120.46701,14,2011,334.0
95341,37.28062,-120.47419,14,2011,406.0
95348,37.33144,-120.49716,14,2011,282.0
95350,37.67221,-121.00596,14,2011,640.0
95351,37.62513,-120.99904,14,2011,648.0
95354,37.6413,-120.97509,14,2011,256.0
95355,37.67176,-120.94971,14,2011,827.0
95356,37.70343,-121.02279,14,2011,328.0
95357,37.66605,-120.90778,14,2011,36.0
95358,37.62478,-121.06014,14,2011,493.0
95360,37.31714,-121.03748,14,2011,106.0
95361,37.77858,-120.81364,14,2011,424.0
95363,37.47051,-121.15156,14,2011,276.0
95366,55.65004,21.22834,14,2011,77.0
95367,55.64425,21.17652,14,2011,206.0
95368,37.70891,-121.08678,14,2011,66.0
95370,37.98645,-120.35184,14,2011,306.0
95376,37.73273,-121.43734,14,2011,786.0
95377,37.72251,-121.4549,14,2011,450.0
95380,37.48372,-120.84544,14,2011,579.0
95382,37.51851,-120.84756,14,2011,418.0
95386,37.64689,-120.73953,14,2011,43.0
95388,37.41594,-120.58317,14,2011,36.0
95391,37.77521,-121.54731,14,2011,234.0
95401,55.62569,21.2306,14,2011,431.0
95403,38.46891,-122.74507,14,2011,494.0
95404,38.44674,-122.70246,14,2011,411.0
95405,55.68565,21.38485,14,2011,156.0
95407,55.68813,21.3876,14,2011,520.0
95409,55.6431,21.29584,14,2011,250.0
95422,38.96066,-122.64194,14,2011,15.0
95425,38.80796,-123.03706,14,2011,25.0
95437,39.43789,-123.75906,14,2011,79.0
95448,38.61741,-122.87365,14,2011,100.0
95451,38.95263,-122.804,14,2011,23.0
95453,39.05423,-122.92191,14,2011,15.0
95470,39.28977,-123.22166,14,2011,12.0
95472,38.39528,-122.84949,14,2011,327.0
95476,38.2906,-122.4674,14,2011,347.0
95482,39.1449,-123.22888,14,2011,347.0
95490,39.45324,-123.37597,14,2011,66.0
95492,38.54617,-122.80707,14,2011,254.0
95501,48.56726,18.16485,14,2011,180.0
95503,48.55268,18.17545,14,2011,191.0
95519,40.94534,-124.08877,14,2011,137.0
95521,40.87401,-124.06948,14,2011,149.0
95531,41.79381,-124.17664,14,2011,81.0
95540,40.57916,-124.13832,14,2011,26.0
95542,40.08784,-123.78442,14,2011,12.0
95602,48.53453,18.09804,14,2011,148.0
95603,48.52494,18.05671,14,2011,375.0
95605,48.54441,17.93832,14,2011,188.0
95608,48.49378,18.04265,14,2011,939.0
95610,38.69577,-121.27018,14,2011,531.0
95616,48.5176,18.17307,14,2011,640.0
95618,48.57997,18.24891,14,2011,266.0
95620,38.44187,-121.82289,14,2011,222.0
95621,48.5914,18.13514,14,2011,576.0
95624,48.57514,18.09794,14,2011,1088.0
95628,38.65593,-121.26095,14,2011,659.0
95630,38.67175,-121.14826,14,2011,1395.0
95632,48.62151,18.24913,14,2011,378.0
95640,38.33531,-120.93336,14,2011,14.0
95642,48.76672,18.34453,14,2011,12.0
95648,38.88351,-121.28753,14,2011,813.0
95650,38.81633,-121.17445,14,2011,63.0
95658,38.87625,-121.1465,14,2011,11.0
95660,38.68101,-121.37418,14,2011,343.0
95661,23.04939,121.16371,14,2011,301.0
95662,23.04564,121.16366,14,2011,399.0
95667,23.69117,89.77016,14,2011,547.0
95670,38.60307,-121.28157,14,2011,844.0
95672,38.72595,-120.98281,14,2011,12.0
95673,38.68917,-121.4547,14,2011,92.0
95677,38.78999,-121.235,14,2011,297.0
95678,55.92704,23.32416,14,2011,537.0
95682,38.6348,-120.94963,14,2011,405.0
95687,38.34417,-121.95551,14,2011,838.0
95688,38.38464,-121.99167,14,2011,506.0
95691,38.55875,-121.54687,14,2011,456.0
95694,38.52435,-121.9773,14,2011,14.0
95695,38.67659,-121.79208,14,2011,495.0
95713,39.08262,-120.95072,14,2011,25.0
95722,39.0032,-121.02844,14,2011,11.0
95726,38.74741,-120.57459,14,2011,44.0
95742,38.55843,-121.22606,14,2011,157.0
95746,38.74682,-121.18168,14,2011,154.0
95747,38.776,-121.34671,14,2011,1481.0
95757,38.39407,-121.42971,14,2011,839.0
95758,38.42141,-121.43785,14,2011,1092.0
95762,38.68546,-121.0657,14,2011,772.0
95765,38.81741,-121.26595,14,2011,547.0
95776,38.66878,-121.74595,14,2011,301.0
95811,38.57015,-121.48651,14,2011,12.0
95814,38.57997,-121.49225,14,2011,17.0
95815,38.61183,-121.44388,14,2011,215.0
95816,38.57226,-121.46685,14,2011,141.0
95817,38.55001,-121.458,14,2011,62.0
95818,38.55335,-121.4932,14,2011,163.0
95819,38.56992,-121.44051,14,2011,70.0
95820,38.53477,-121.44476,14,2011,314.0
95821,38.62272,-121.39094,14,2011,447.0
95822,38.51161,-121.49508,14,2011,552.0
95823,38.47346,-121.44272,14,2011,1215.0
95824,38.51813,-121.43957,14,2011,259.0
95825,38.58663,-121.40703,14,2011,341.0
95826,38.55234,-121.37415,14,2011,420.0
95827,38.56156,-121.336,14,2011,158.0
95828,38.48078,-121.39945,14,2011,1150.0
95829,38.46945,-121.34468,14,2011,384.0
95831,38.49488,-121.53009,14,2011,558.0
95832,38.47308,-121.48811,14,2011,36.0
95833,38.61686,-121.50254,14,2011,419.0
95834,38.64057,-121.51829,14,2011,386.0
95835,38.67158,-121.51845,14,2011,517.0
95838,38.64153,-121.44447,14,2011,436.0
95841,48.59802,18.43198,14,2011,174.0
95842,48.60875,18.34242,14,2011,361.0
95843,48.59391,18.29567,14,2011,638.0
95864,38.58351,-121.3803,14,2011,218.0
95901,22.86087,121.20193,14,2011,344.0
95926,39.74469,-121.84827,14,2011,351.0
95928,39.73096,-121.80561,14,2011,312.0
95932,39.24022,-122.01156,14,2011,25.0
95945,39.19557,-121.00539,14,2011,337.0
95946,39.21682,-121.20248,14,2011,39.0
95948,39.35724,-121.69517,14,2011,26.0
95949,39.11521,-121.08942,14,2011,188.0
95953,39.25599,-121.68609,14,2011,21.0
95954,39.84615,-121.59527,14,2011,12.0
95959,39.30184,-120.99253,14,2011,229.0
95961,39.0647,-121.55256,14,2011,261.0
95963,39.74672,-122.21651,14,2011,91.0
95965,39.54763,-121.57414,14,2011,174.0
95966,39.49258,-121.47669,14,2011,299.0
95969,39.75655,-121.60594,14,2011,25.0
95973,39.78323,-121.86425,14,2011,420.0
95988,39.52163,-122.22052,14,2011,25.0
95991,39.11182,-121.62115,14,2011,477.0
96001,48.57305,19.13654,14,2011,390.0
96002,48.5758,19.17105,14,2011,349.0
96003,48.57881,19.15117,14,2011,551.0
96007,48.56124,19.1485,14,2011,156.0
96019,40.67611,-122.37166,14,2011,11.0
96021,39.93249,-122.24512,14,2011,75.0
96022,40.35824,-122.34923,14,2011,80.0
96067,41.3194,-122.3262,14,2011,28.0
96080,40.17943,-122.3126,14,2011,245.0
96097,41.73371,-122.64193,14,2011,25.0
96130,55.71038,21.39997,14,2011,69.0
96143,55.7104,21.38467,14,2011,18.0
96145,55.70763,21.38632,14,2011,12.0
96150,55.69641,21.38933,14,2011,337.0
96151,55.69822,21.38771,14,2011,13.0
96161,55.62906,21.49076,14,2011,210.0
90001,48.33925,17.31092,13,2012,751.0
90002,48.3465,17.33428,13,2012,659.0
90003,1.27867,103.81753,13,2012,1097.0
90004,1.27876,103.81844,13,2012,687.0
90005,1.27872,103.81922,13,2012,280.0
90006,1.27815,103.81848,13,2012,596.0
90007,1.27836,103.81938,13,2012,209.0
90008,1.2778,103.81934,13,2012,343.0
90011,1.27737,103.81864,13,2012,1615.0
90012,1.27719,103.81952,13,2012,752.0
90015,1.27706,103.82076,13,2012,105.0
90016,1.27805,103.8215,13,2012,731.0
90017,1.27777,103.8217,13,2012,144.0
90018,1.27791,103.82254,13,2012,638.0
90019,1.27746,103.82265,13,2012,852.0
90020,1.27692,103.82182,13,2012,318.0
90022,1.27656,103.81982,13,2012,1026.0
90023,48.27146,17.30301,13,2012,576.0
90024,48.21516,17.3606,13,2012,155.0
90025,48.2267,17.25501,13,2012,465.0
90026,48.25118,17.27247,13,2012,999.0
90027,48.19629,17.30145,13,2012,553.0
90028,48.18603,17.25619,13,2012,282.0
90029,48.1838,17.3554,13,2012,370.0
90032,48.2628,17.08669,13,2012,576.0
90033,48.24833,17.05734,13,2012,459.0
90034,1.27352,103.82248,13,2012,875.0
90035,1.27302,103.82212,13,2012,181.0
90036,1.27261,103.82203,13,2012,346.0
90037,1.27267,103.82288,13,2012,751.0
90038,1.27233,103.82221,13,2012,257.0
90039,1.27175,103.82251,13,2012,352.0
90040,1.2721,103.82325,13,2012,107.0
90041,48.09707,17.23995,13,2012,311.0
90042,48.08264,17.26603,13,2012,940.0
90043,48.03893,17.2528,13,2012,524.0
90044,48.14407,17.33557,13,2012,1426.0
90045,48.15402,17.29635,13,2012,497.0
90046,48.13872,17.27573,13,2012,672.0
90047,33.95809,-118.30874,13,2012,662.0
90048,34.07247,-118.37241,13,2012,141.0
90049,35.72321,45.35329,13,2012,322.0
90054,48.3482,17.09902,13,2012,14.0
90056,33.98637,-118.37136,13,2012,14.0
90057,22.68875,120.50037,13,2012,375.0
90058,34.00291,-118.22897,13,2012,12.0
90059,33.9279,-118.24774,13,2012,484.0
90061,48.46806,16.92482,13,2012,224.0
90062,48.4463,16.98069,13,2012,354.0
90063,48.41483,16.92471,13,2012,985.0
90064,48.40755,16.86063,13,2012,288.0
90065,48.38124,16.85096,13,2012,801.0
90066,48.32932,16.91256,13,2012,911.0
90068,48.37409,17.00249,13,2012,201.0
90069,34.09206,-118.38113,13,2012,121.0
90201,48.29458,17.26335,13,2012,1739.0
90210,25.41068,66.6622,13,2012,41.0
90211,34.06503,-118.38381,13,2012,12.0
90212,34.06204,-118.40074,13,2012,22.0
90220,33.88802,-118.23989,13,2012,755.0
90221,33.89434,-118.20447,13,2012,878.0
90222,33.91151,-118.23671,13,2012,341.0
90230,33.99619,-118.39862,13,2012,434.0
90232,34.01836,-118.39454,13,2012,149.0
90240,33.95708,-118.1185,13,2012,301.0
90241,33.94109,-118.13008,13,2012,669.0
90242,33.92106,-118.14188,13,2012,668.0
90245,33.92405,-118.40369,13,2012,171.0
90247,33.89143,-118.29721,13,2012,767.0
90248,33.87636,-118.28647,13,2012,187.0
90249,33.90001,-118.31882,13,2012,315.0
90250,55.58755,21.39274,13,2012,1858.0
90254,33.86508,-118.39661,13,2012,155.0
90255,33.97576,-118.21721,13,2012,1177.0
90260,33.88789,-118.35127,13,2012,392.0
90262,33.92404,-118.20111,13,2012,1262.0
90265,34.04962,-118.76662,13,2012,26.0
90266,33.89002,-118.4009,13,2012,376.0
90270,33.98878,-118.18803,13,2012,321.0
90272,55.81646,22.02477,13,2012,116.0
90274,33.78114,-118.37586,13,2012,278.0
90275,33.76069,-118.36144,13,2012,669.0
90277,33.8289,-118.383,13,2012,535.0
90278,33.87057,-118.37241,13,2012,623.0
90290,34.09863,-118.60689,13,2012,15.0
90291,33.99324,-118.46388,13,2012,200.0
90292,33.98,-118.45212,13,2012,135.0
90293,33.95762,-118.44103,13,2012,64.0
90301,48.21842,17.39756,13,2012,432.0
90302,55.75877,21.853,13,2012,291.0
90303,55.72694,21.91492,13,2012,172.0
90304,55.69833,21.93508,13,2012,338.0
90305,55.65174,21.87714,13,2012,78.0
90402,34.03575,-118.50301,13,2012,24.0
90403,34.03142,-118.48994,13,2012,194.0
90404,34.02718,-118.47429,13,2012,192.0
